textID,text,sentiment,processed
63ea89fdc7,#firefly weekend on SciFi channel  I`m a happy man,positive,firefli weekend on scifi channel im a happi man
8dc0c34e5d, Worried about our Arabelle. Tweet please. Or text.,negative,worri about our arabel tweet pleas or text
282b1de7cf, hmm...your blog won`t let me post a comment.,negative,hmm your blog wont let me post a comment
c67e8fb5f2,"im backkkk!!!!!!!! hungry as hell, havent ate today",negative,im backkkk hungri a hell havent ate today
0fc3980a25,Feel so depressed that I couldn`t save it... Thanks for nothing!,negative,feel so depress that i couldnt save it thank for noth
b0495c5087, #steel toe boots - Good to hear that you`re comfy. Hopefully they are Kodiak or Terra brand,positive,steel toe boot good to hear that your comfi hope they are kodiak or terra brand
21e00534fc, yeah i work 7 days,neutral,yeah i work 7 day
2d58c41e1c, I used to row in high school and just found out there is a rowing club ten minutes away from me so I thought I should sign up,neutral,i use to row in high school and just found out there is a row club ten minut away from me so i thought i should sign up
912b09fd87," Tom, get ready, here in Porto Alegre is really cold",neutral,tom get readi here in porto alegr is realli cold
b2aba5ec5f, - haha you do that mate  btw have you seen a film called american history x starring edward norton,neutral,haha you do that mate btw have you seen a film call american histori x star edward norton
fe08575d6a, more coffee,neutral,more coffe
860716db55, you`ve go mail,neutral,youv go mail
5399fce682, my monday starts on friday  but @ least I only work 4 days a week (long days),neutral,my monday start on friday but least i onli work 4 day a week long day
e5fa38b19e, next time? I might not get there this time if the bus has anything to do with it,neutral,next time i might not get there thi time if the bu ha anyth to do with it
b7f5f60087, good morning hun! i loved the movie what happens in vegas~ it is such a good movie,positive,good morn hun i love the movi what happen in vega it is such a good movi
22f2a72954,I sure do wish my mind could enter that box called 'nothing' that men have.  My brain just won`t go there... and it`s exhausting.,negative,i sure do wish my mind could enter that box call noth that men have my brain just wont go there and it exhaust
4d22024a1b, Sorry we couldn`t get the projector working with the windoze laptop  but a ton of people came up afterwards and saw it live,negative,sorri we couldnt get the projector work with the windoz laptop but a ton of peopl came up afterward and saw it live
9dd3903cc9,Back at homes hmm.. i rly am going to miss my boo for 2 days like wtf,negative,back at home hmm i rli am go to miss my boo for 2 day like wtf
269a0437b3, Thank you for the rec but that doesn`t work,neutral,thank you for the rec but that doesnt work
5cfb77397c,Long day at office again. Tiring week,negative,long day at offic again tire week
e4e1bdbeb0," I`m sorry, Andrew. I wish there was something I could do...",negative,im sorri andrew i wish there wa someth i could do
cba59416dd, You`re going to the UK?! Take me with!,neutral,your go to the uk take me with
0c7fb6e841,I`m really excited that I`m a Queen Bee on the Power Mom 50 List  I feel really REALLY honored. #nielsenpowermoms,positive,im realli excit that im a queen bee on the power mom 50 list i feel realli realli honor nielsenpowermom
07d17131b1,"was in Palawan a couple of days ago, i`ll try to post pictures tom.",neutral,wa in palawan a coupl of day ago ill tri to post pictur tom
5bc4e623c4,Clive it`s my birthday pat me  http://apps.facebook.com/dogbook/profile/view/6386106,neutral,clive it my birthday pat me dogbookprofileview 6386106
913c432937,no new episodes for hitman reborn yet,neutral,no new episod for hitman reborn yet
9f88f73526, yay! You`re on twitter!,positive,yay your on twitter
5a3edcd656,"Mucking about on Guitar Rig 3. The demo, that is",neutral,muck about on guitar rig 3 the demo that is
0dbaca8e07, goood,positive,goood
67a06b149b,Hmmm.... My whole body feels sore!,negative,hmmm my whole bodi feel sore
4e608ac71f,Wat a nice day it was 2day!me and rachel decided to walk to work and walk back lol..was so warm inside tho,positive,wat a nice day it wa 2daym and rachel decid to walk to work and walk back lol wa so warm insid tho
5562fd3c9b," I get motivated by the fact that I know I`ll wake up and be more productive if I go, then if I sleep in, just me though",positive,i get motiv by the fact that i know ill wake up and be more product if i go then if i sleep in just me though
1cd38b9ea1, You needed to watch the White House Correspondent`s Dinner. That would have cheered you up!,positive,you need to watch the white hous correspond dinner that would have cheer you up
fadbcfa52f,_ I`m so tired I think imma go to bed,negative,im so tire i think imma go to bed
426ab4b23a,No shoes for me.,neutral,no shoe for me
8bfe09c2d3, I`m with you there - filing is so much less fun than sorting cos you still have to look at it & hunt down details,positive,im with you there file is so much le fun than sort co you still have to look at it hunt down detail
8a5aad2a7a,I WILL CRY!!!!!!!!    I can`t believe that I lost the chat!!!,negative,i will cri i cant believ that i lost the chat
f6a37fcf1c,We`re not gonna be able to talk again,negative,were not gonna be abl to talk again
20325c7e00,Cool. Cant wait for dustbin baby,positive,cool cant wait for dustbin babi
88982cd998,17 Again was actually quite good considering...off to bed now. Long day tomorrow. June 12th...please come soon (but not too soon),positive,17 again wa actual quit good consid off to bed now long day tomorrow june 12th pleas come soon but not too soon
b2b0205041,hapee mother`s day t all the mothers out there!,positive,hape mother day t all the mother out there
732af7dd84,GASP] pulleaase dont hate me if u ask me a question and i dont answer you ... at any given time. i just cant see you! sorry,neutral,gasp pulleaas dont hate me if u ask me a question and i dont answer you at ani given time i just cant see you sorri
585d49be9f, Congrats on your bike ride today.. Very impressive indeed.. Ya might be doing` the 'Tour De France' some day,positive,congrat on your bike ride today veri impress inde ya might be do the tour de franc some day
f6854fcb2c, haha. Okay.  have fun with that. Haha.,positive,haha okay have fun with that haha
948841b0e3,Today was eventful...,positive,today wa event
110e538ac3,ohh **** i just realized she still not talking to me  it b like dat some times..,negative,ohh i just realiz she still not talk to me it b like dat some time
4636ad66d9,"can`t wait to get his hands on his new blackberry, this one is dying on me",negative,cant wait to get hi hand on hi new blackberri thi one is die on me
ba91134463,"14 hours later, I am still too drunk to drive... For shame on me for letting myself drink that much. I am not in peak spirits right now.",negative,14 hour later i am still too drunk to drive for shame on me for let myself drink that much i am not in peak spirit right now
eb01b80cfe, i know i really wanna do some more stuff im out of school in the next week so ill have a few free days a week... ill hit u up,negative,i know i realli wanna do some more stuff im out of school in the next week so ill have a few free day a week ill hit u up
770f50c71c,my little booboo is sick,negative,my littl booboo is sick
9ced9dd8f9,Happy mothers day to all the mothers out there!,positive,happi mother day to all the mother out there
c3d01d09ac,you can`t please everybody.  http://plurk.com/p/x32rz,neutral,you cant pleas everybodi px32rz
ee92334739,"Omg I just woke up after only sleeping for 3hrs, and my arm is just aching... It hurts so bad",negative,omg i just woke up after onli sleep for 3hr and my arm is just ach it hurt so bad
71b8d705d9, wow. hehehe. mushy-mushy mode.,positive,wow heheh mushymushi mode
a2e1c8aa41,Eh.. it`s cold,neutral,eh it cold
3bb9578f4b, hey cant wait 4 u guys 2 come over 2 jersey woop.... hope ur lookin 4ward 2 it coz we r  x,positive,hey cant wait 4 u guy 2 come over 2 jersey woop hope ur lookin 4ward 2 it coz we r x
1f5d180807," Thanks, it`s just too good for TV, simple as that.  #dollhouse",positive,thank it just too good for tv simpl a that dollhous
456269ec59,class color day tomorrow! last time!  I have a lot to remember for tomorrow but I bet I`ll forget -_-,neutral,class color day tomorrow last time i have a lot to rememb for tomorrow but i bet ill forget
1cfb46972e, good,positive,good
1ba99ada07, Your post reminded me to sit something out. Looks like steak for dinner,neutral,your post remind me to sit someth out look like steak for dinner
ca2dd2ced2,Sturday night live,neutral,sturday night live
5be30256fe,I wov you,neutral,i wov you
b06cbda66b,It smells badly of garlic,negative,it smell badli of garlic
914f6e5e3f, ok i believe you.but i have a belly button.lol,neutral,ok i believ you but i have a belli button lol
3e4109063d, Wow thanks a lot!  I can`t believe I didn`t think of that. XD,positive,wow thank a lot i cant believ i didnt think of that xd
279450e8db," no wayyy, that`s too funny.  well he sure is missing out, but ever since you left, i feel i am too  when is your next visit?",neutral,no wayyy that too funni well he sure is miss out but ever sinc you left i feel i am too when is your next visit
258742b130,"AAAAARRRRGGGHHH! there is a huge spider in the towel pile, *cries* glad Kerbear isn`t here  sorry mum cant bring the rest in",negative,aaaaarrrrggghhh there is a huge spider in the towel pile cri glad kerbear isnt here sorri mum cant bring the rest in
99f5469233, looks same in Noida too,neutral,look same in noida too
6a3061d562,Daisy just got attacked by another doggie in the park,negative,daisi just got attack by anoth doggi in the park
7f19f30f44,: Well that is just completely lame. I`m sorry dude.,negative,well that is just complet lame im sorri dude
d953042861, we watched that one day in the middle of playing-- it REALLY doesn`t hold up,negative,we watch that one day in the middl of play it realli doesnt hold up
0e27fc2ca9,_Charlotte We should! There will be another thrown I`m sure but this one will be with my American family,neutral,charlott we should there will be anoth thrown im sure but thi one will be with my american famili
